Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.06147096596562015,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.9851631657133124,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,2.4314074284554814,-0.47454519624983954,-0.4736736092984604,0.19786976268616238,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-1.949033640858116,3.1548090514635256,0.7676298785983874,0.048085513464835826,2.5396987052416584,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,-2.1795831708219895,0.4327933656785018,0.7676298785983874,-0.5678855212129564,0.6792945838081278,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.6777261627619351,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,2.0471582118490255,-0.47454519624983954,-0.4736736092984604,0.10186405030526086,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,-0.8731358343600393,0.4327933656785018,0.7676298785983874,-0.6801500998693341,0.6792945838081278,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.0771615080040508,1.9195639980971482,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,0.033962998538253554,-0.5609748304808925,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.9490496313514238,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,6.784163299176891,2.0089333664952354,1.4320919762698932,5.64037224096421,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.43379181403006045,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,-1.56478442425166,3.1548090514635256,2.0089333664952354,0.1255453680621504,3.1598334123861687,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,-2.1795831708219895,1.340131927606843,0.7676298785983874,0.38616996170725865,1.299429290952638,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,-1.949033640858116,-0.47454519624983954,2.0089333664952354,-0.19499292527148845,0.6792945838081278,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.7627703597494511,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.4183854341101526,0.059159876663617626,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.04007321607685921,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,0.8175607187083667,0.4327933656785018,0.7676298785983874,-0.4183854341101526,0.6792945838081278,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,3,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.678725865636738,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,-0.6801500998693341,0.059159876663617626,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,2,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.05890323597896886,0.6792945838081278,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,1.0760834758870417e-05,-0.5609748304808925,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2.200857898491608,-0.47454519624983954,-0.4736736092984604,2.8881369597604487,-0.5609748304808925,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,3,0.9712604053509489,-0.47454519624983954,0.7676298785983874,-0.6613200799672244,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,2,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6238038330422576,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,6.784163299176891,2.0089333664952354,1.4320919762698932,5.64037224096421,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.7266568253875626,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,-0.7016916426373474,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.6734466127841829,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-2.1027333275006983,-0.47454519624983954,0.7676298785983874,-0.5908512982135657,0.059159876663617626,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3,0.20276197213803718,0.4327933656785018,-0.4736736092984604,-0.4064026941724465,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.30583326969527,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,0.11227876313111863,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.7076830126062005,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.23008523508905634,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.700835732641797,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.6837175327307882,0.059159876663617626,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1,0.12591212881674602,0.4327933656785018,-0.4736736092984604,2.8881369597604487,0.059159876663617626,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.6777261627619351,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2,0.9712604053509489,0.4327933656785018,-0.4736736092984604,-0.024666836156951363,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,1.6629035129499887,-0.5609748304808925,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5895674332202401,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.6734466127841829,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.6734466127841829,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.678725865636738,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,0.6638610320657843,0.4327933656785018,-0.4736736092984604,2.132226352630151,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.6289392930155602,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.5895674332202401,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.6810112260568114,-0.47454519624983954,-0.4736736092984604,-0.700835732641797,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.0771615080040508,1.9195639980971482,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,1.9088338437914867,0.059159876663617626,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.6828616227352379,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,2.277707741812899,-0.47454519624983954,-0.4736736092984604,-0.4868582337541876,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-1.8721837975368247,3.1548090514635256,2.0089333664952354,0.1255453680621504,3.1598334123861687,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.5895674332202401,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6905648126951917,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2,1.1249600919935314,0.4327933656785018,-0.4736736092984604,-0.05890323597896886,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,-1.6416342675729512,-0.47454519624983954,2.0089333664952354,-0.050344136023464485,0.6792945838081278,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.5895674332202401,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.528797823536159,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.4541898610440185,0.059159876663617626,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.4183854341101526,0.059159876663617626,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,2,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.5895674332202401,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.7051152826195491,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.7016916426373474,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1.1249600919935314,1.340131927606843,-0.4736736092984604,2.132226352630151,0.6792945838081278,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,3,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.6828616227352379,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,2,-0.41203677443229225,-0.47454519624983954,2.0089333664952354,-0.4526218339321701,0.6792945838081278,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,0.5870111887444931,0.4327933656785018,0.7676298785983874,0.8502169721748483,0.6792945838081278,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,1.893458525206443,0.4327933656785018,-0.4736736092984604,-0.05890323597896886,0.059159876663617626,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.700835732641797,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.027787557825836348,0.4327933656785018,0.7676298785983874,-0.5908512982135657,0.6792945838081278,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,2.5082572717767726,-0.47454519624983954,-0.4736736092984604,-0.04007321607685921,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,0.04906228549545483,0.4327933656785018,-0.4736736092984604,-0.39784359421694204,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,0.8944105620296577,-0.47454519624983954,2.0089333664952354,-0.25704639994889517,0.6792945838081278,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,3,-0.027787557825836348,-0.47454519624983954,2.0089333664952354,-0.4270883269449095,0.6792945838081278,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,1.7624732345523622,-0.5609748304808925,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,2.01239895325309,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,2.8881369597604487,-0.5609748304808925,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2,1.5860591519212783,-0.47454519624983954,0.7676298785983874,-0.05890323597896886,0.059159876663617626,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,3,-2.025883484179407,3.1548090514635256,2.0089333664952354,0.1255453680621504,3.1598334123861687,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1.7397588385638607,0.4327933656785018,0.7676298785983874,1.7778796144722702,0.6792945838081278,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.9490496313514238,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.5895674332202401,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-1.0268355210026217,3.1548090514635256,0.7676298785983874,0.40970748658489564,2.5396987052416584,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.6828616227352379,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,2.200857898491608,-0.47454519624983954,0.7676298785983874,2.8881369597604487,0.059159876663617626,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,2.8881369597604487,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.11227876313111863,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.9490496313514238,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,0.8944105620296577,-0.47454519624983954,0.7676298785983874,-0.2814398348220826,0.059159876663617626,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,0.5870111887444931,-0.47454519624983954,0.7676298785983874,0.06777144336249587,0.059159876663617626,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,2.585107115098064,0.4327933656785018,-0.4736736092984604,1.7199618968933628,0.059159876663617626,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.9490496313514238,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-1.7184841108942424,3.1548090514635256,0.7676298785983874,0.048085513464835826,2.5396987052416584,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,0.4333115021019107,0.4327933656785018,0.7676298785983874,-0.2557625349555695,0.6792945838081278,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,2.738806801740646,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6801500998693341,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.6238038330422576,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.6734466127841829,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.05890323597896886,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.6524768178931972,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.6238038330422576,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.678725865636738,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,1.7504904946146558,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,2.1691742753180723,0.059159876663617626,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.5082559836429486,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.6460574929265689,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.678725865636738,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,1.0760834758870417e-05,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,-0.45046169609293785,-0.47454519624983954,-0.4736736092984604,-0.7015478497580949,-0.5609748304808925,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,-2.1027333275006983,0.4327933656785018,2.0089333664952354,2.8881369597604487,1.299429290952638,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.09516056322010988,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,1.5860591519212783,-0.47454519624983954,0.7676298785983874,2.8881369597604487,0.059159876663617626,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6837175327307882,-0.5609748304808925,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.153053335489517,0.6792945838081278,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.9490496313514238,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5262300935495078,-0.5609748304808925,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6734466127841829,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,-2.1857311582876924,0.4327933656785018,2.0089333664952354,2.8881369597604487,1.299429290952638,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,2.847195361033289,-0.5609748304808925,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,2.779294309266282,0.059159876663617626,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,0.04906228549545483,0.4327933656785018,-0.4736736092984604,-0.12737603562300387,0.059159876663617626,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,1.0000012213961749,-0.5609748304808925,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,1.8979911759678538,-0.5609748304808925,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,-0.8731358343600393,1.340131927606843,2.0089333664952354,2.8881369597604487,1.9195639980971482,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2,-0.2583370877897099,0.4327933656785018,0.7676298785983874,-0.05890323597896886,0.6792945838081278,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.678725865636738,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,1.0481102486722402,0.4327933656785018,0.7676298785983874,-0.050344136023464485,0.6792945838081278,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.6801500998693341,-0.5609748304808925,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,2,-0.41203677443229225,0.4327933656785018,-0.4736736092984604,-0.05890323597896886,0.059159876663617626,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,2,1.893458525206443,-0.47454519624983954,-0.4736736092984604,-0.46974003384317886,-0.5609748304808925,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,0.12591212881674602,-0.47454519624983954,2.0089333664952354,2.8881369597604487,0.6792945838081278,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,0.8175607187083667,0.4327933656785018,0.7676298785983874,2.8881369597604487,0.6792945838081278,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.700835732641797,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.678725865636738,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5262300935495078,-0.5609748304808925,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,2,-0.5657364610748746,0.4327933656785018,0.7676298785983874,0.043805963487083634,0.6792945838081278,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,-0.10463740114712752,6.784163299176891,2.0089333664952354,1.4320919762698932,5.64037224096421,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,2.8881369597604487,-0.5609748304808925,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,2.4314074284554814,-0.47454519624983954,-0.4736736092984604,-0.7355000874615897,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.5039764336651963,-0.5609748304808925,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,3,0.12591212881674602,0.4327933656785018,0.7676298785983874,-0.2463475250045147,0.6792945838081278,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,-1.0268355210026217,-0.47454519624983954,0.7676298785983874,1.035949441209293,0.059159876663617626,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.153053335489517,0.6792945838081278,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,0.026687763576074885,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0.6638610320657843,-0.47454519624983954,0.7676298785983874,2.8881369597604487,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,-1.0268355210026217,1.340131927606843,-0.4736736092984604,-0.3327944345551089,0.6792945838081278,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,2.8881369597604487,0.059159876663617626,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.678725865636738,-0.5609748304808925,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,1.3310945967949415,0.059159876663617626,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
